2025.12.31,01:30,4333.89,4342.60,4328.33,4338.96,2216
2025.12.31,01:45,4338.95,4339.64,4333.26,4339.03,1976
2025.12.31,02:00,4339.04,4344.00,4338.93,4341.21,1392
2025.12.31,02:15,4341.27,4343.18,4332.58,4336.52,1601
2025.12.31,02:30,4336.37,4346.61,4332.89,4342.90,2749
2025.12.31,02:45,4342.98,4343.88,4336.44,4342.27,3131
2025.12.31,03:00,4342.25,4355.76,4336.82,4353.29,5277
2025.12.31,03:15,4353.25,4360.83,4349.00,4354.68,3970
2025.12.31,03:30,4354.61,4369.67,4354.42,4368.71,3514
2025.12.31,03:45,4368.72,4373.05,4365.40,4366.20,3342
2025.12.31,04:00,4366.34,4371.00,4361.14,4362.11,2966
2025.12.31,04:15,4362.12,4364.05,4357.61,4360.56,2686
2025.12.31,04:30,4360.23,4371.00,4357.80,4370.56,4236
2025.12.31,04:45,4370.55,4370.56,4346.50,4349.25,5923
2025.12.31,05:00,4349.55,4359.68,4343.66,4359.43,4473
2025.12.31,05:15,4359.41,4359.77,4340.81,4348.51,4970
2025.12.31,05:30,4348.49,4353.86,4346.53,4351.92,3302
2025.12.31,05:45,4351.90,4352.43,4345.50,4348.30,2844
2025.12.31,06:00,4348.49,4351.24,4344.70,4348.21,3095
2025.12.31,06:15,4348.23,4348.48,4342.20,4346.43,2557
2025.12.31,06:30,4346.53,4348.22,4342.58,4343.24,2270
2025.12.31,06:45,4343.25,4346.03,4330.74,4332.61,2912
2025.12.31,07:00,4332.65,4334.70,4329.38,4334.67,3338
2025.12.31,07:15,4334.75,4343.00,4332.78,4342.89,2812
2025.12.31,07:30,4341.69,4342.31,4319.57,4325.06,4679
2025.12.31,07:45,4325.12,4327.73,4275.74,4287.08,5504
2025.12.31,08:00,4286.98,4301.39,4274.61,4298.79,4237
2025.12.31,08:15,4298.84,4308.71,4292.54,4307.44,3864
2025.12.31,08:30,4307.42,4317.21,4304.73,4314.38,2997
2025.12.31,08:45,4314.40,4328.59,4311.72,4328.33,3063
2025.12.31,09:00,4327.95,4332.32,4323.56,4330.65,3107
